Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Mutual Inductance Segment L (H),Mutual Inductance Segment L+C (H),Final Mutual Inductance (H)
0.05999999865889549,0.10000000149011612,88,0.05999999865889549,0.10000000149011612,88,0.10000000149011612,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.1640049167593869e-11,1.1640049167593869e-11,2.3280098335187738e-11
0.05999999865889549,0.10000000149011612,67,0.05999999865889549,0.10000000149011612,67,0.15000000596046448,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",4.246208940017482e-11,4.246208940017482e-11,8.492417880034964e-11
0.05999999865889549,0.10000000149011612,54,0.05999999865889549,0.10000000149011612,54,0.20000000298023224,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.186682280218676e-10,1.186682280218676e-10,2.373364560437352e-10
0.05999999865889549,0.10000000149011612,45,0.05999999865889549,0.10000000149011612,45,0.25,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.7874261232518904e-10,2.7874261232518904e-10,5.574852246503781e-10
0.05999999865889549,0.10000000149011612,38,0.05999999865889549,0.10000000149011612,38,0.30000001192092896,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",6.079535763703348e-10,6.079535763703348e-10,1.2159071527406695e-09
0.05999999865889549,0.10000000149011612,34,0.05999999865889549,0.10000000149011612,34,0.3499999940395355,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",9.979792547909483e-10,9.979792547909483e-10,1.9959585095818966e-09
0.05999999865889549,0.10000000149011612,30,0.05999999865889549,0.10000000149011612,30,0.4000000059604645,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.742753052980106e-09,1.742753052980106e-09,3.485506105960212e-09
0.05999999865889549,0.10000000149011612,27,0.05999999865889549,0.10000000149011612,27,0.44999998807907104,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.751464611705501e-09,2.751464611705501e-09,5.502929223411002e-09
0.05999999865889549,0.10000000149011612,24,0.05999999865889549,0.10000000149011612,24,0.5,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",4.572525469370703e-09,4.572525469370703e-09,9.145050938741406e-09
0.05999999865889549,0.10000000149011612,22,0.05999999865889549,0.10000000149011612,22,0.550000011920929,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",6.548631859004672e-09,6.548631859004672e-09,1.3097263718009344e-08
0.05999999865889549,0.10000000149011612,21,0.05999999865889549,0.10000000149011612,21,0.5999999642372131,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",7.781719268962206e-09,7.781719268962206e-09,1.5563438537924412e-08
0.05999999865889549,0.10000000149011612,19,0.05999999865889549,0.10000000149011612,19,0.6499999761581421,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.1700675095482893e-08,1.1700675095482893e-08,2.3401350190965786e-08
0.05999999865889549,0.10000000149011612,18,0.05999999865889549,0.10000000149011612,18,0.699999988079071,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.4287928173928321e-08,1.4287928173928321e-08,2.8575856347856643e-08
0.05999999865889549,0.10000000149011612,17,0.05999999865889549,0.10000000149011612,17,0.75,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.7632501680964197e-08,1.7632501680964197e-08,3.526500336192839e-08
0.05999999865889549,0.10000000149011612,16,0.05999999865889549,0.10000000149011612,16,0.800000011920929,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.2009478684026362e-08,2.2009478684026362e-08,4.4018957368052725e-08
0.05999999865889549,0.10000000149011612,15,0.05999999865889549,0.10000000149011612,15,0.8500000238418579,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.7814502701062338e-08,2.7814502701062338e-08,5.5629005402124676e-08
0.05999999865889549,0.10000000149011612,14,0.05999999865889549,0.10000000149011612,14,0.8999999761581421,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.56213547547668e-08,3.56213547547668e-08,7.12427095095336e-08
0.05999999865889549,0.10000000149011612,13,0.05999999865889549,0.10000000149011612,13,0.949999988079071,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",4.6282064403158074e-08,4.6282064403158074e-08,9.256412880631615e-08
0.05999999865889549,0.14000000059604645,128,0.05999999865889549,0.14000000059604645,128,0.05000000074505806,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.8081775186455937e-12,2.8081775186455937e-12,5.6163550372911875e-12
0.05999999865889549,0.14000000059604645,88,0.05999999865889549,0.14000000059604645,88,0.10000000149011612,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.1900928987017565e-11,2.1900928987017565e-11,4.380185797403513e-11
0.05999999865889549,0.14000000059604645,67,0.05999999865889549,0.14000000059604645,67,0.15000000596046448,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",8.146753410764873e-11,8.146753410764873e-11,1.6293506821529746e-10
0.05999999865889549,0.14000000059604645,54,0.05999999865889549,0.14000000059604645,54,0.20000000298023224,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.268734505816994e-10,2.268734505816994e-10,4.537469011633988e-10
0.05999999865889549,0.14000000059604645,45,0.05999999865889549,0.14000000059604645,45,0.25,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",5.324909402304456e-10,5.324909402304456e-10,1.0649818804608913e-09
0.05999999865889549,0.14000000059604645,38,0.05999999865889549,0.14000000059604645,38,0.30000001192092896,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.165209373432674e-09,1.165209373432674e-09,2.330418746865348e-09
0.05999999865889549,0.14000000059604645,34,0.05999999865889549,0.14000000059604645,34,0.3499999940395355,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.9163943765221347e-09,1.9163943765221347e-09,3.8327887530442695e-09
0.05999999865889549,0.14000000059604645,30,0.05999999865889549,0.14000000059604645,30,0.4000000059604645,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.3499769624967257e-09,3.3499769624967257e-09,6.6999539249934514e-09
0.05999999865889549,0.14000000059604645,27,0.05999999865889549,0.14000000059604645,27,0.44999998807907104,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",5.30342481042112e-09,5.30342481042112e-09,1.060684962084224e-08
0.05999999865889549,0.14000000059604645,24,0.05999999865889549,0.14000000059604645,24,0.5,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",8.842323317992395e-09,8.842323317992395e-09,1.768464663598479e-08
0.05999999865889549,0.14000000059604645,22,0.05999999865889549,0.14000000059604645,22,0.550000011920929,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.2708348151591053e-08,1.2708348151591053e-08,2.5416696303182107e-08
0.05999999865889549,0.14000000059604645,21,0.05999999865889549,0.14000000059604645,21,0.5999999642372131,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.5136620845623838e-08,1.5136620845623838e-08,3.0273241691247676e-08
0.05999999865889549,0.14000000059604645,19,0.05999999865889549,0.14000000059604645,19,0.6499999761581421,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.206380145253206e-08,2.206380145253206e-08,4.412760290506412e-08
0.05999999865889549,0.14000000059604645,18,0.05999999865889549,0.14000000059604645,18,0.699999988079071,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.5028203509691593e-08,2.5028203509691593e-08,5.005640701938319e-08
0.05999999865889549,0.14000000059604645,17,0.05999999865889549,0.14000000059604645,17,0.75,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",2.9754806618598195e-08,2.9754806618598195e-08,5.950961323719639e-08
0.05999999865889549,0.14000000059604645,16,0.05999999865889549,0.14000000059604645,16,0.800000011920929,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.571998519191766e-08,3.571998519191766e-08,7.143997038383532e-08
0.05999999865889549,0.14000000059604645,15,0.05999999865889549,0.14000000059604645,15,0.8500000238418579,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",4.1356951641091655e-08,4.1356951641091655e-08,8.271390328218331e-08
0.05999999865889549,0.14000000059604645,14,0.05999999865889549,0.14000000059604645,14,0.8999999761581421,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",5.0634415771355634e-08,5.0634415771355634e-08,1.0126883154271127e-07
0.05999999865889549,0.14000000059604645,13,0.05999999865889549,0.14000000059604645,13,0.949999988079071,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",6.273517527688455e-08,6.273517527688455e-08,1.254703505537691e-07
0.05999999865889549,0.17999999225139618,128,0.05999999865889549,0.17999999225139618,128,0.05000000074505806,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",4.931621083725801e-12,4.931621083725801e-12,9.863242167451602e-12
0.05999999865889549,0.17999999225139618,88,0.05999999865889549,0.17999999225139618,88,0.10000000149011612,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.5744782134194963e-11,3.5744782134194963e-11,7.148956426838993e-11
0.05999999865889549,0.17999999225139618,67,0.05999999865889549,0.17999999225139618,67,0.15000000596046448,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.321259213149517e-10,1.321259213149517e-10,2.642518426299034e-10
0.05999999865889549,0.17999999225139618,54,0.05999999865889549,0.17999999225139618,54,0.20000000298023224,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.7025130183998556e-10,3.7025130183998556e-10,7.405026036799711e-10
0.05999999865889549,0.17999999225139618,45,0.05999999865889549,0.17999999225139618,45,0.25,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",8.711724119869757e-10,8.711724119869757e-10,1.7423448239739514e-09
0.05999999865889549,0.17999999225139618,38,0.05999999865889549,0.17999999225139618,38,0.30000001192092896,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",1.9068024936785832e-09,1.9068024936785832e-09,3.8136049873571665e-09
0.05999999865889549,0.17999999225139618,34,0.05999999865889549,0.17999999225139618,34,0.3499999940395355,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",3.1387454857423336e-09,3.1387454857423336e-09,6.277490971484667e-09
0.05999999865889549,0.17999999225139618,30,0.05999999865889549,0.17999999225139618,30,0.4000000059604645,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",5.5020379363668326e-09,5.5020379363668326e-09,1.1004075872733665e-08
0.05999999865889549,0.17999999225139618,27,0.05999999865889549,0.17999999225139618,27,0.44999998807907104,0.15000000596046448,"tensor(5.0010, device='cuda:0')","tensor(3.9915, device='cuda:0')","tensor(28.3390, device='cuda:0')","tensor(22.6185, device='cuda:0')","tensor(141.6950, device='cuda:0')","tensor(113.0925, device='cuda:0')",8.249209315636108e-09,8.249209315636108e-09,1.6498418631272216e-08
